Date,Close,Volume,Stock,pred_sum,Prediction,Confidence_Level,Stop_Loss,Predicted_Change,Predicted_Change_Ratio,Predicted_Next_Date
2021-03-23,81.5999984741211,2732455.0,BAX,3,Up,0.7061960101127625,79.65568568079476,82.27658750947649,0.008291532451069466,2021-03-24
2021-03-23,240.25999450683594,907782.0,BDX,3,Up,0.7496358553568522,234.0036825715941,241.84822881048711,0.006610481727976525,2021-03-24
2021-03-23,41.18000030517578,57679437.0,NIO,3,Up,0.8075016935666403,39.876778871684856,43.08999103837703,0.046381513332849345,2021-03-24
2021-03-23,118.80999755859375,3663054.0,BBY,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,571.0,115978.0,BIO,3,Up,0.7559122641881307,558.6731992444033,577.1912253528413,0.010842776449809787,2021-03-24
2021-03-23,267.2099914550781,865768.0,BIIB,3,Up,0.728553831577301,252.97429416054743,270.0677633297364,0.010694854107424817,2021-03-24
2021-03-23,716.5700073242188,556688.0,BLK,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,241.25,21358225.0,BA,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,2215.0,501943.0,BKNG,3,Up,0.6899781028429667,2157.8149818630113,2251.812986175921,0.016619858318700356,2021-03-24
2021-03-23,44.29999923706055,3513962.0,BWA,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,102.25,1016882.0,BXP,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,37.2400016784668,6119693.0,BSX,3,Up,0.7125733892122904,36.19802440750899,37.561774971116456,0.008640528414253954,2021-03-24
2021-03-23,62.619998931884766,11014657.0,BMY,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,147.27000427246094,461296.0,BR,3,Up,0.7025735775629679,144.4515807035728,148.45456003275544,0.008043428572888337,2021-03-24
2021-03-23,30.93000030517578,10617227.0,SPCE,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,28.649999618530273,3343480.0,BEN,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,95.11000061035156,622375.0,CHRW,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,17.959999084472656,5565496.0,COG,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,128.25,1517604.0,CDNS,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,50.630001068115234,1670916.0,CPB,3,Up,0.6879302263259888,49.55195839024379,51.51453561453534,0.01747056148053596,2021-03-24
2021-03-23,122.41000366210938,3862558.0,COF,3,Up,0.6937835415204366,119.67689610033811,124.34866880787303,0.01583747314569959,2021-03-24
2021-03-23,57.70000076293945,1900540.0,CAH,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,25.329999923706055,50311351.0,CCL,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,40.290000915527344,11248461.0,CARR,0,Down,0.7040866414705913,41.26277522352352,39.414223239995636,-0.021736849233830402,2021-03-24
2021-03-23,218.25,3971896.0,CAT,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,101.6500015258789,524381.0,CBOE,3,Up,0.7364609837532043,98.91035404043217,102.95715122997572,0.01285931809616377,2021-03-24
2021-03-23,74.9800033569336,2209530.0,CBRE,3,Up,0.7176261941591898,73.33517036241136,75.76927927484961,0.010526485497189871,2021-03-24
2021-03-23,156.05999755859375,757895.0,CDW,3,Up,0.7280309398969015,152.63495533301293,157.4593132239848,0.00896652369141342,2021-03-24
2021-03-23,141.47000122070312,998211.0,CE,3,Up,0.7080200910568237,138.42192913021967,143.12535757655954,0.011701112190378447,2021-03-24
2021-03-23,64.05999755859375,2213860.0,CNC,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,21.8799991607666,4970941.0,CNP,3,Up,0.7099696397781372,21.240259010936576,22.43363919127887,0.025303475856846135,2021-03-24
2021-03-23,71.7300033569336,1982553.0,CERN,3,Up,0.7322066028912863,70.11300748795809,72.35053608895572,0.008650950829241028,2021-03-24
2021-03-23,44.790000915527344,2988927.0,CF,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,645.4500122070312,1156588.0,CHTR,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,101.97000122070312,14782422.0,CVX,3,Up,0.7642385562260946,94.9172728917018,103.88349083116891,0.018765221021467313,2021-03-24
2021-03-23,1451.2900390625,238371.0,CMG,3,Up,0.7554498712221781,1422.6503972057135,1474.7636825648797,0.01617432964505362,2021-03-24
2021-03-23,157.3800048828125,3291895.0,CB,3,Up,0.7008130351702372,153.89135694498196,160.15138095447045,0.017609454731695864,2021-03-24
2021-03-23,85.70999908447266,1508239.0,CHD,3,Up,0.7259578506151835,84.01576149948976,86.8012131500287,0.012731467474180988,2021-03-24
2021-03-23,238.44000244140625,1559307.0,CI,3,Up,0.6929729580879211,232.61531662085713,244.69282149196266,0.026223867583179395,2021-03-24
2021-03-23,104.63999938964844,582387.0,CINF,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,333.010009765625,325349.0,CTAS,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,50.0099983215332,28328168.0,CSCO,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,70.91000366210938,16238699.0,C,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,42.27000045776367,7080871.0,CFG,3,Up,0.6992469429969788,41.18831607696275,42.728229095766736,0.010840516513855399,2021-03-24
2021-03-23,138.36000061035156,831488.0,CTXS,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,192.75999450683594,1312052.0,CLX,3,Up,0.6827558875083923,188.61556759058197,194.8837000051001,0.011017356084168527,2021-03-24
2021-03-23,199.92999267578125,1297914.0,CME,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,60.529998779296875,2930563.0,CMS,3,Up,0.685114860534668,59.18180381310288,61.481511609242524,0.01571969022195144,2021-03-24
2021-03-23,76.2300033569336,3054793.0,CTSH,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,77.75,6060898.0,CL,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,56.13999938964844,14716763.0,CMCSA,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,66.83999633789062,1714263.0,CMA,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,38.0,3563103.0,CAG,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,51.709999084472656,11853794.0,COP,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,383.3399963378906,303367.0,COO,3,Up,0.7467757860819498,375.46598165023335,386.1091734036193,0.0072238146089192105,2021-03-24
2021-03-23,107.38999938964844,1311205.0,CPRT,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,45.849998474121094,4287183.0,CTVA,3,Up,0.6949658989906311,44.82107309635471,45.62893647050986,-0.004821417905520896,2021-03-24
